Gene	O442	O443	O444	O445	O447	O448
Setd5	78.20489299999998	2.214997	31.5721	1.35976	69.8515834	0.0466899
Setd6	0.0	0.0	0.0	0.0	3.10814	0.0
Setd7	0.0	0.328671	0.0	0.0	20.255	0.0
Setdb1	0.0	0.09651989999999999	14.7746790292489	2.27497	0.0	0.05178633926
Setdb2	0.0	0.0	0.0	0.0	0.0	0.0
Setmar	0.0	0.0	0.0	0.0	0.0	0.0
Setx	1.52492	0.0	0.0	0.0	0.0	0.0
Sez6	26.520947	5.474756600000001	137.832	6.21077	90.7946	34.1552
Sez6l	50.432429299999995	0.0	85.51362	27.696260000000002	13.80964	0.0
Sez6l2	0.0	87.29127	55.8251	208.62675000000002	9.758153	0.0
Sf1	308.3072	4.469844	2.1198599999999996	11.262599999999999	31.5926	0.0
Sf3a1	0.0	0.0	0.0	27.201999999999998	0.0	0.0
Sf3a2	0.0	2.1511951099999997	0.0	0.0	0.0989409	0.0
Sf3a3	0.7276590000000001	45.61600000000001	0.172521	69.34667	193.267	0.0
Sf3b1	17.344160000000002	1.05494	358.14119000000005	10.62573	85.65443690000001	98.512913
Sf3b2	82.4303	53.4463	646.175	167.493	128.718	199.632
Sf3b3	0.866533	0.38414499999999996	0.688314	31.539285999999997	46.2115521	0.0528244
Sf3b4	199.31	35.6582	126.476	82.257	3.5241300000000004	95.7074
Sf3b5	0.0	20.0272	0.0	11.2206	31.4611	24.1179
Sf3b6	0.0	61.3178	0.0	256.185	644.04016	530.0057999999999
Sfi1	3.3275099999999997	52.653922	2.253244	0.0418228	0.257677	9.738430000000001
Sfmbt1	0.0	0.0	0.20848699999999998	0.0	0.0	0.0
Sfmbt2	0.0	86.78630000000001	0.0	0.0	83.46390000000001	0.0
Sfn	0.0	0.0	0.0	0.116632	0.0	0.0
Sfpq	9.75412	46.781888	117.321	3.6454259999999996	16.255959999999998	275.4871
Sfr1	686.1439999999999	242.196	0.0	159.687	1.48445	348.80400000000003
Sfrp1	0.0809487	0.0	0.0	0.0	0.0	0.0
Sfrp2	0.0	0.0	0.0	0.0	0.0	0.0
Sfrp4	0.0	47.407802	0.0	0.0	0.0	0.0
Sfrp5	0.0	0.0	0.0	0.0	0.0	0.0
Sfswap	0.0	50.19967	0.0	0.0	1.065448	0.0
Sft2d1	0.0	0.532524	0.0	268.4944	291.38511	0.0
Sft2d2	0.0	0.0	0.0	0.0	0.0	0.0
Sft2d3	0.0	0.0	0.0	0.0	0.0	0.0
Sfta2	0.0	9.314169999999999	0.0	0.0	0.0	0.0
Sftpa1	0.0	0.0	0.0	0.0	0.0	0.0
Sftpb	0.0	0.0	0.0	0.0	0.0	0.0
Sftpc	0.0	0.0	0.0	0.0	0.0	0.0
Sftpd	0.0	0.150733	0.269198	0.0	0.0	0.0
Sfxn1	161.843	25.164	0.527724	0.0	22.3463	141.921
Sfxn2	0.0	29.6897	0.0	0.0	0.08701410000000001	0.0
Sfxn3	0.13400314362000001	39.209669999999996	2.4242495969999998	158.841332	0.0736907	122.53299999999999
Sfxn4	0.0	44.20516	223.90454	76.58214	2.299442	0.0
Sfxn5	0.0	0.7757120000000001	0.0650726	2.37816	0.0560943	1.0583799999999999
Sgca	0.0	0.0	0.0	0.0	0.0	0.0
Sgcb	0.0	107.037	0.0	66.3682	0.377916	0.0
Sgcd	0.0	0.0	0.0	0.0	0.0	0.0
Sgce	18.2178	1.90715615	0.0	29.4767177	30.362331	0.0
Sgcg	0.0	0.0	0.0	0.0	0.0	0.0
Sgcz	0.0	0.21025300000000002	0.0	0.0	0.0	0.0
Sgf29	0.0	0.0	177.455	0.0	0.8633559999999999	0.0
Sgip1	10.844000000000001	4.55216	65.267032	67.35556000000001	35.769248	25.308500000000002
Sgk1	0.0	0.06789921966000001	2.0667005720000002	0.0	7.276170432500001	0.0
Sgk2	0.0	0.0	0.0	0.0	0.0	0.0
Sgk3	0.223012	1.6147	0.0	0.0	0.280741	70.38002966
Sgms1	106.16559999999998	0.1151682	0.119032	6.99118	0.0863685	177.4264
Sgms2	0.0598044	0.0	0.0	0.0	0.0	0.0
Sgo1	0.0	0.0	0.0	0.0	0.0	0.0
Sgo2a	0.0	0.0	0.0	0.0	0.0	0.0
Sgo2b	0.0	0.0	0.0	0.0	0.0	0.0
Sgpl1	0.0	1.4883	1.737264583	9.10588	4.076309999999999	11.2897
Sgpp1	0.0	73.152	0.0	61.346772	117.229	98.8607
Sgpp2	0.0	0.041416900000000006	0.0	0.0	0.0	0.0
Sgsh	0.0	0.8670459999999999	0.0	0.0	0.0	0.0
Sgsm1	7.42697	0.277188	7.74504	65.47798	0.0	0.7364689999999999
Sgsm2	0.0	0.394729	0.589587	0.608481	0.0	0.0
Sgsm3	0.401275	5.8421199999999995	12.77891	0.0	217.9537	353.19012699999996
Sgta	0.910977141874	195.9152	4.3987	623.2944	110.29993	0.0
Sgtb	0.0	102.211	0.0	39.8783	163.644	0.0810535
Sh2b1	0.0	0.0	0.0	0.0	2.8230389999999996	0.0
Sh2b2	0.0	0.0	0.0	0.0	0.0	0.0
Sh2b3	0.0	0.0	2.15424	0.0	0.0	0.0
Sh2d1a	22.135	9.010073	1.0953600000000001	0.0	0.0	0.0
Sh2d1b1	0.0	0.0	0.0	0.0	0.0	0.0
Sh2d1b2	0.0	0.0	0.0	0.0	0.0	0.0
Sh2d2a	0.0	0.0	0.0	0.0	0.0	0.0
Sh2d3c	984.3822	70.4775697	0.09385190600000001	18.593645900000002	0.0	325.41561200000007
Sh2d4a	0.0	10.1563	0.0	0.0	0.0	0.0
Sh2d4b	0.0	0.0	0.0	0.0	0.0	0.0
Sh2d5	0.0	23.8108514	0.0	42.0739	0.0	0.0
Sh2d6	0.0	0.341306	0.0	0.0	0.0	0.0
Sh2d7	0.0	0.0	0.0	0.0617134	0.0	0.0
Sh3bgr	1.0150299999999999	0.0	1.51586	0.910918	0.0	0.0
Sh3bgrl	0.0	110.96809999999999	0.0	0.0	0.0	0.62579
Sh3bgrl2	22.6334	0.0	0.0917807	0.0	97.178	104.08
Sh3bgrl3	493.626	446.17400000000004	2.25503	179.50799999999998	1.6849089999999998	712.4670000000001
Sh3bp1	0.0	0.0	3.0711109999999997	0.0	0.0	0.0
Sh3bp2	0.0	0.0	0.0	0.0	0.0	0.0
Sh3bp4	0.0	0.0	0.0	0.0	0.0	0.0
Sh3bp5	0.142395	75.9966	0.0	36.122	0.242835	166.11599999999999
Sh3bp5l	238.817	68.886850250999	0.0	0.0	0.070450000807372	0.0
Sh3d19	0.6638149999999999	0.0	0.0	0.0	0.0	0.0
Sh3d21	0.0	0.0	3.5321601532259996	0.0	0.0	0.0
Sh3d2c-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Sh3gl1	255.06333	0.08262430000000001	0.0	51.2486324	4.70184	0.507637
Sh3gl2	6.5771	278.680657	0.624591	377.8428	0.0	138.709
Sh3gl3	0.0	0.0	0.0	0.0	0.0	0.0
Sh3glb1	0.0	13.31381	1.9951599999999998	0.0	121.9981	0.195771
Sh3glb2	269.30192	341.73467999999997	0.18301232719	3.6193679999999997	450.46036000000004	257.1222
Sh3kbp1	0.327379	0.292068	2.4961900000000004	43.448	0.0955521	1.941005468997
Sh3pxd2a	5.719566112000001	0.0	0.0	0.0	0.0	0.0
Sh3pxd2b	1.9496099999999998	0.205999	0.0	0.0	9.12951	0.0
Sh3rf1	0.0	2.9603721	3.192335	1.5063	10.114159999999998	0.255836
Sh3rf2	0.0	0.0	0.0	0.0	0.0	0.0
Sh3rf3	0.0	0.0271476	0.0	0.836326	4.16354	1.14634
Sh3tc1	0.0	0.0	0.0	0.0	0.0	0.0
Sh3tc2	0.0	0.0	0.0	0.0	0.0	0.0
Sh3yl1	0.0	122.439	0.0	69.9427	0.0	0.0
Shank1	5.7114199999999995	15.6378	13.0593	10.9183	15.0659	7.5935
Shank2	0.0	0.15221099999999999	0.071113	0.0813004	0.0774799	0.0
Shank3	18.0316	71.6215	0.714098	0.204732	0.0	0.0
Sharpin	0.0	0.0	0.0	57.461945	0.0	0.0
Shb	0.0	0.0	0.0	0.0	0.0	0.0
Shbg	0.0	0.0	0.0	0.0	0.0	0.0
Shc1	0.0	0.0	0.0	0.0	0.814102	0.0
Shc2	0.0	3.47894	0.0	8.86535	0.0	0.0
Shc3	0.0	0.0	0.0	0.0	0.0	0.0777404
Shc4	0.0	0.267343	0.0	0.045263	0.0	0.0
Shcbp1	1.087336	1.06602	7.30187	1.18201	3.05445	1.60299
Shcbp1l	0.0	0.0	0.0	0.0	0.0	0.0
Shd	0.0	330.05841	0.0	25.3554	0.39828600000000003	258.3375
She	1.9912400000000001	0.22996840000000002	0.0	0.14380199999999999	0.0	0.0
Shf	0.0	27.232187000000003	0.0	0.0	0.0	0.0
Shh	0.651146	0.05744730000000001	0.0	0.0	37.3362	0.0
Shisa2	0.0	0.0	0.0	0.0	0.0	0.0789755
Shisa3	0.0	0.11060999999999999	0.0	0.528551	0.0	0.0
Shisa4	181.143	96.991	0.0	122.1488	396.57733	155.989
Shisa5	4.50852	9.261009999999999	13.2097	211.65143099999997	206.41407	192.00463
Shisa6	0.0	0.0	5.01052	0.409292	0.0	0.0
Shisa7	41.3377	6.129519999999999	1.5607	0.09473478999999999	0.0764923	17.4561
Shisa8	0.0	0.0	0.0	0.0	0.0	0.0
Shisa9	0.0	0.0	0.0	0.0	0.0	0.0
Shisal1	0.0	0.0	0.0	0.0	0.0	0.0
Shisal2a	0.0	0.0	0.0	0.0	0.0	0.0
Shisal2b	0.0	0.0	0.0	0.0	0.0	0.0
Shkbp1	0.0	0.0	0.0	0.0	0.0	0.0
Shld1	0.0	0.0	0.443241	0.0	0.512031	0.0
Shld2	0.118724	0.0	0.0	0.0	0.072349	0.0
Shmt1	1.32926	0.553767	0.0	0.503417	1.26121	0.0
Shmt2	0.0	0.0	0.0	0.0	0.0	0.0
Shoc2	0.0	0.23297089684999997	3.6878961984	1.89675	0.0	88.30547999999999
Shox2	0.0	0.0	0.0	0.0	0.0	0.0
Shpk	0.0	0.0	0.0	0.0	0.0	0.0
Shprh	1.68625	0.7438870431407	0.0	17.582868	0.041890699999999996	4.126
Shq1	0.201559	0.257884	1092.975038	0.045982	0.135692	0.372055
Shroom1	0.0	0.0	0.0	0.201216	0.16583900000000001	0.0520947
Shroom2	0.0816355	66.8594	0.0648757	0.0744502	0.0	0.0
Shroom3	0.0	0.0	5.66403	0.100552	0.62442	0.0
Shroom4	0.0725403	0.0	0.0	0.0	0.0	0.0
Shtn1	0.0	0.0	0.0	0.0	0.0	44.0962
Siae	0.0	49.373732000000004	17.6015	0.0	0.0	0.0
Siah1-ps2	0.0	0.0	0.0	0.0	0.0	0.0
Siah1a	296.341	150.658	0.0	0.0	0.0	0.0
Siah1b	0.0	0.0	0.0	0.0	0.0	0.0
Siah2	0.0	0.0	0.0	0.0	0.0	0.0
Siah3	0.0	0.0	0.0	0.0	0.0	0.0
Sidt1	0.0	124.801	0.0	0.0	0.0	0.0
Sidt2	371.645000324326	0.0	0.0	54.75004	0.0	0.0597189
Sigirr	0.0	0.0	0.0	0.0	0.0	0.0
Siglec1	0.36675599999999997	0.361687	0.0	0.117698	0.0430906	0.173124
Siglec15	0.0	0.0	0.0	0.0	0.0	0.0
Siglece	0.0	0.38782	0.0	0.0	0.0	0.0
Siglecf	0.0	14.3028	0.0	0.0	1.36799	0.0
Siglecg	0.09598260372959	0.04138960521157	1.051110436587	0.0	0.0	0.0
Siglech	1.28663	1.2987600000000001	8.676810000000001	0.0837431	0.0	0.0
Sigmar1	82.20563	0.0	0.0	78.019775	0.0	62.2047
Sik1	0.293286	39.7507	18.1216	0.0	0.5789380000000001	0.10808800000000002
Sik2	0.179809	13.7284	0.892675	0.52249	3.3650300000000004	3.0661099999999997
Sik3	0.0	0.07202130000000001	0.05071319999999999	2.5478189999999996	0.399922	36.3854
Sike1	0.23204	101.13168099999999	0.0	0.39870900000000004	2.14718	0.6849029999999999
Sil1	0.0	119.211	631.139	0.0	0.0	0.0
Sim1	0.0	0.0	0.0	0.0	0.0	0.0
Sim2	0.0	0.0	0.0	0.0	0.0	0.0
Simc1	0.0728644	17.0193	0.0	0.0	0.0	7.92448
Sin3a	0.0	0.0	0.0	0.0	73.907690184976	0.0
Sin3b	0.0	0.0766374	1350.641617	99.1186	50.0917	261.42090490000004
Sinhcaf	0.0	3.4113	5.77235	0.0	0.0	0.0
Sipa1	0.0	0.0	0.0	0.0	0.0	0.0
Sipa1l1	0.057634500000000005	0.025622199999999998	0.0	0.104154	0.686912	0.030639099999999996
Sipa1l2	0.108322	4.5745	0.0	13.1708	1.08291	0.0
Sipa1l3	2.226121	10.9499321	0.9118065	1.609817	1.5955835	0.145336
Sirpa	0.09879416513000001	114.95456048999999	0.0	147.91194	0.05629701710700001	0.0
Sirpb1a	0.0	0.0	0.16057000000000002	0.0	0.0	0.0
Sirpb1b	0.0	0.0	0.0	0.0	0.0	0.0
Sirpb1c	0.0	0.0	0.0	0.0	0.0	0.0
Sirt1	0.0	1.20154	0.0	2.07037	2.6989799999999997	3.26652
Sirt2	0.7501760000000001	220.88041900000002	21.0255	133.794385	180.86614	0.12395999999999999
Sirt3	467.41802	319.28968	0.289562	417.58619999999996	562.7763000000001	2.13406
Sirt4	0.0	0.0	0.0	147.0966	0.0	0.0
Sirt5	19.9322	33.6931	0.0	13.396801	6.97352	16.04234
Sirt6	2.1423799999999997	0.126073	4.740069999999999	0.387489	2.34177	2.4878400000000003
Sirt7	0.23555399999999999	0.654266	1.1027	29.5531	91.61166	0.0
Sis	0.0	0.173094	0.0	0.0	0.0	0.0
Sit1	0.0	0.0	0.0	0.0	0.0	0.0
Siva1	0.0	47.0497	0.0	0.0	0.0	0.0
Six1	0.0	0.0	0.0	0.0	1.75141	4.0807400000000005
Six2	0.318604	1.06634	0.0	0.0831092	0.0	0.0
Six3	0.0	0.224731	0.0	0.0	0.0	0.0
Six4	0.0	0.0	0.0429231	0.02456	0.748637	0.0
Six5	0.0	0.0	0.0	0.0	0.0	0.0
Six6	0.0	1.02481	0.0	0.0	0.0	0.0
Ska1	0.0	0.0	0.0	0.0	0.0	0.0
Ska2	0.62769	1.96922	0.0	0.0	0.0	65.277
Ska2l-ps	0.0	0.0	0.0	0.0	0.0	0.0
Ska3	1.2443799999999998	2.44848	0.0	0.0	0.0	0.0
Skap1	0.0	0.0	0.0	0.0	0.0	0.0
Skap2	0.0	0.0	0.0	0.0	0.0	0.0
Ski	0.0	11.7039	0.0	12.9219	19.773	0.0524319
Skida1	1.13185	0.0	0.0	0.0	0.0	0.0
Skil	4.13256	0.0	0.0	0.0	0.0	15.977600000988053
Skint1	0.0	121.288	0.0	0.0	0.0	0.0
Skint10	0.0	0.0	0.0	0.0	0.0	0.0
Skint11	0.0	0.0	0.0	0.0	0.0	0.0
Skint2	0.0	0.0	0.0	0.0	0.0	0.0
Skint3	0.0	0.0	0.0	0.0	0.0	0.0
Skint4	0.0	1.7915400287764	10.416960000000001	0.0	0.0508868	0.0
Skint5	0.0	0.0	0.0	0.0	0.0	0.0
Skint6	0.0	0.0	0.0	0.0	0.0	0.0
Skint7	6.786239999999999	0.120457	0.1748	0.0	1.13996	0.0
Skint8	0.0	4.72274	0.0	0.293116	0.662479	0.0
Skint9	0.0	0.0	0.0	0.0	0.0	0.0
Skiv2l	0.09038983347200001	53.177400230882	0.0	8.077110000000001	0.0	0.0580237
Skiv2l-ps1	0.0	0.0	0.0	0.0	0.0	0.0
Skor1	0.0	0.0	0.0	0.0	0.0	0.0
Skor2	0.0	0.0	0.0	0.0	0.0	0.0
Skp1a	634.975	490.792	1549.79428	1527.03045	943.9889999999999	1304.7684499999998
Skp2	0.0	0.0	0.0	0.05354690000000001	0.0	0.0
Sla	0.0	0.0	0.0	0.0	0.0	0.0
Sla2	0.0	0.0	0.0	0.0	0.0	0.0
Slain1	0.0	0.0	0.0	16.6508	0.0	39.56460000570843
Slain2	46.72745	0.0	10.00568	53.823660000000004	0.0	0.0
Slamf1	0.423613	0.08341160000000002	0.0	0.036666000000000004	0.0480192	0.0687849
Slamf6	0.0	0.0	0.0	0.0	0.0	0.0
Slamf7	0.258515	70.89244000000001	0.0	0.0	0.0	0.0
Slamf8	0.0	0.0	0.0	0.0	0.0	0.0
Slamf9	0.0	0.0	0.0	0.0	0.0	0.0
Slbp	2.888599	17.58369	852.17579	162.87937	207.04298000000003	333.70613999999995
Slc10a1	0.0	0.276334	0.0	0.0	83.403	0.6181939999999999
Slc10a2	0.0964416	0.217375	6.641710000000001	0.0	0.10532899999999999	1.64976
Slc10a3	0.0	112.89762900000001	0.0	0.0	0.0	0.0
Slc10a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc10a5	0.0	0.0	0.0	0.0	0.25966500000000003	0.0
Slc10a6	0.0	0.0	0.0	0.0	0.0	0.0
Slc10a7	0.194674	0.198156	0.173812	0.5229739999999999	0.185183	0.07141979999999999
Slc11a1	0.0	0.0	0.0	0.0	0.376619	0.0
Slc11a2	0.0	1.01537082	0.127322	31.9192	0.0	0.0
Slc12a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc12a2	0.0	0.0704581	0.0	0.0	0.0	0.0
Slc12a3	0.385679	0.0	0.0	0.0	0.0	0.0
Slc12a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc12a5	65.809000496979	67.55313490032083	0.080026	24.153747137	645.81182	99.99235700000001
Slc12a6	251.00958	6.52474	0.0	0.0	65.0964900149	64.1736616355
Slc12a7	0.0	0.121898	0.21789299999999998	0.0	0.0	0.18946400000000002
Slc12a8	0.0	0.40587700000000004	0.0	0.210127	0.0	0.0
Slc12a9	0.0	37.164500000000004	0.0	37.1179	0.0	0.0
Slc13a1	0.0	0.0799655	0.0	0.0711654	0.612556	0.0
Slc13a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc13a3	0.0	44.86524	0.0	0.0	0.0	0.0
Slc13a4	0.0	0.146264	0.0	0.0	1.99878	0.749283
Slc13a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc14a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc14a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc15a1	0.234776	0.945149	0.187149	0.24076799999999998	0.203031	0.0
Slc15a2	0.0	50.5781	0.0	5.03884	0.0	0.0
Slc15a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc15a4	0.12576099999999998	0.060237599999999995	0.0	0.0	0.214667	0.0845634
Slc15a5	0.0	0.0	0.0	0.126645	0.0	0.0
Slc16a1	0.0	0.0	0.0	17.5929	0.0	0.0
Slc16a10	0.0	2.61427	0.139595	0.026469799999999998	0.0	2.7244
Slc16a11	0.0	1.62914	0.0	0.0	0.0	0.0
Slc16a12	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a13	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a14	78.5663	0.0	368.75300000000004	0.0	0.0	0.0
Slc16a2	0.0	0.0	0.0	0.0	4.73615	0.0
Slc16a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a6	0.0	0.0	0.0	5.60993	0.0	0.0
Slc16a7	0.546194	25.593426	0.0	0.0139989	0.0	0.0
Slc16a8	0.0	0.0	0.0	0.0	0.0	0.0
Slc16a9	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a2	0.0	4.18645	0.0	0.0	0.0	0.0
Slc17a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a5	0.0	57.4861	0.63321	4.98274	0.0	1.74496
Slc17a6	0.0	0.0	0.0	0.0	0.0	0.0
Slc17a7	1.09656	0.0	0.0	8.600660000000001	0.0	0.0
Slc17a8	0.0	0.44749099999999997	117.56	0.0	0.5529850000000001	0.0
Slc17a9	0.0	0.0	0.974411	0.0	0.0	0.0
Slc18a1	0.0	0.155894	0.0	0.0	0.0	0.0
Slc18a2	0.0	0.0	0.0	0.8593729999999999	0.05372419999999999	0.0
Slc18a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc18b1	0.0	0.3214894	1.346198	0.0	0.0	0.1758284
Slc19a1	0.0	0.0	0.0	0.0	0.0	0.26105900000000004
Slc19a2	0.0	0.0	0.0	43.8854	0.0	0.0
Slc19a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc1a1	0.281149	3.0495200000000002	52.210222	46.552553	92.20366899999999	120.679438
Slc1a2	0.0289947	28.1894	0.0	0.14557799999999999	0.0166111	24.1081
Slc1a3	0.42687299999999995	158.692945	0.0	0.0	0.0	3.1623900000000003
Slc1a4	0.18482600161943	2.9470000928223	678.466	57.4658	311.67990000000003	0.0
Slc1a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc1a6	29.0073	0.0	0.0	0.0	0.0	0.0
Slc1a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc20a1	0.0	0.0	0.08976669999999999	0.0	21.9508	62.27436
Slc20a2	0.0	58.1686	0.0	0.0	1.49894	0.136
Slc22a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a12	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a13	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a13b-ps	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a14	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a15	0.15716	2.13435	11.403753000000002	0.0	0.2512874	0.0
Slc22a16	0.0	9.35254	0.0	0.0	0.0	0.0
Slc22a17	660.882425	91.9416680053381	1242.9134	278.226478	502.6927310000001	214.844279
Slc22a18	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a19	0.0	2.7245	0.0	0.0	0.23003800000000002	0.0
Slc22a2	5.18785	0.0	0.0	0.0	3.05277	2.41912
Slc22a20	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a21	0.0	0.0	0.0	0.0	4.82606	0.0
Slc22a22	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a23	0.0	0.224966	0.0	0.0	0.0	0.0
Slc22a26	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a27	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a28	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a29	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a3	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a30	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a4	0.0	1.1189799999999999	0.0	0.0	0.0	0.0
Slc22a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a6	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc22a8	0.0	0.0	0.0	0.0	0.0	0.0
Slc23a1	0.0	0.143875	0.0	0.786141	0.32124	0.0
Slc23a2	279.841	0.626364	1.5981	29.0151	67.7085	0.0
Slc23a3	0.0	0.0	0.0	0.0	1.1849399999999999	0.0
Slc23a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc24a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc24a2	180.09775000000002	73.11256	1.1858541	18.31371	6.5010881000000005	238.2994
Slc24a3	0.0	1.4408299999999998	0.0	47.9784	0.0	0.06628919999999999
Slc24a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc24a5	85.3988	0.0	0.0	0.0	0.0	0.0
Slc25a1	394.499	0.0	0.0	94.30717999999999	0.0	0.0
Slc25a10	1.01199	132.009402	0.0	130.145	121.775	0.0
Slc25a11	0.0	803.1334170000001	0.5615060000000001	229.101	475.25199999999995	755.08
Slc25a12	0.38002600000000003	2.9393	417.954831	87.8105	149.48420000000002	388.6197
Slc25a13	0.0	0.0	0.0	0.0	0.615064	0.0
Slc25a14	0.277896	129.61891	0.0	0.0	0.15678699999999998	0.0
Slc25a15	0.0	0.0	0.0	2.8407299999999998	0.0	0.0
Slc25a16	0.232697	0.326194	0.9080809999999999	0.10643599999999999	0.526463	0.0
Slc25a17	0.236065	210.99200000000002	1.10503	183.067	215.46200000000002	0.0
Slc25a18	0.0	1.9103400000000001	0.0	0.0	0.0	0.0
Slc25a19	0.0	3.21013	0.0	87.6666	0.310777	0.0
Slc25a2	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a20	0.0	0.696541	3.76514	0.0	0.0	0.10318
Slc25a21	0.0	0.950822	0.0	0.0	0.0880657	0.0
Slc25a22	0.33718899999999996	88.2531545998	1.7527599999999999	164.54508929	0.0	0.0
Slc25a23	452.9202	2.6728449999999997	1.43124	5.07067	2.9402	75.9849
Slc25a24	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a25	231.5331	0.0	40.913129000000005	79.96846000000001	0.513756	10.4796
Slc25a26	0.0	0.0	0.0	0.0	134.131614	0.0
Slc25a27	67.88579	101.205	0.21986	0.0	0.654271	0.361717
Slc25a28	369.954	22.9687	1.72875	30.9754	8.32369	0.0
Slc25a29	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a3	1224.3633690000001	846.678156	792.617562	1727.7927985000001	1458.31161	1339.3127400000003
Slc25a30	0.0	0.0444734	0.0	0.412282	0.0	0.0
Slc25a31	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a32	0.0	0.27391	0.0	0.0	1.002132	0.0393696
Slc25a33	0.0	102.786	0.0	144.531	0.0	560.518
Slc25a34	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a35	0.0	0.046217400000000006	0.0	0.0	0.0	0.0
Slc25a36	1.0169700000000002	1.0486799999999998	3.0749	2.7152659999999997	0.386034	12.035379999999998
Slc25a37	0.0	2.2429099999999997	0.0	32.0617	0.0	0.114378
Slc25a38	0.0	0.0983243	125.052	0.0	0.0	0.0
Slc25a39	0.0	70.521	0.0	404.42900000000003	5.37945	164.438
Slc25a4	2586.82	1904.28	971.043	2232.18	1483.97	1542.7
Slc25a40	0.0	74.2871767	0.0	0.0	0.08073530000000001	0.0
Slc25a41	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a42	0.495199	4.813158	0.0	0.259885	0.0944337	16.5296
Slc25a43	0.0	0.0	0.675673	0.47077299999999994	0.0	0.0
Slc25a44	840.2243330409999	0.7504118	0.0	118.86079999999998	0.0	0.0
Slc25a45	0.0	0.0	0.157949	0.0	0.0	0.0
Slc25a46	10.5264	1.08035	0.0643503	66.6053	85.11219	0.0
Slc25a47	0.0	0.0	0.0	0.0	0.0	0.0
Slc25a48	0.0	0.0	0.0	0.0	0.796977	0.0
Slc25a5	957.3439999999999	1865.85	46.52337	1719.96	1235.55	1552.2
Slc25a5-ps	0.0	0.5627743000000001	0.0	1.2385	0.0	0.0
Slc25a51	0.757663	3.30078	1194.7762	87.73137999999999	206.4581	0.0
Slc25a53	0.0	1.2324689	0.0	0.0	0.0	173.74294999999998
Slc25a54	0.0	17.5181	0.0	0.0	0.0	0.0
Slc26a1	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a10	0.0	5.81551	0.0	0.0	0.0	0.0
Slc26a11	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a2	1.040689	1.66288	0.0	0.051565599999999996	1.02109	0.0
Slc26a3	1.6904700000000001	4.385865	4.951839	0.613482	2.4715254	2.51294
Slc26a4	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a5	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a6	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a7	0.0	0.0	0.0	0.0	0.0	0.0
Slc26a8	0.0	0.45081899999999997	0.143192	0.0	0.0	0.0
Slc26a9	0.0	0.379704	0.062379899999999995	0.0	0.0	0.0
Slc27a1	6.54611	11.7544	716.957	0.18112	0.0	0.0
