	CellType	Reads (M)	Aligned reads (M)	Alignment rate (%)	Gene count (K)	Isoform count (K)
GSM1476802	ca1hippocampus	1.86027	0.67582	36.32913501803501	7.555	10.559
GSM1476803	ca1hippocampus	1.955014	0.838219	42.87534513819339	7.701	10.877
GSM1476804	ca1hippocampus	2.39641	1.082972	45.1914321839752	7.587	10.815
GSM1476805	ca1hippocampus	1.056018	0.618588	58.57741061231911	5.575	7.397
GSM1476806	ca1hippocampus	0.737037	0.390985	53.04821874614164	7.165	10.36
GSM1476807	ca1hippocampus	1.72316	0.439548	25.50825228069361	6.23	8.351
GSM1476808	ca1hippocampus	1.543245	0.840457	54.460374081885895	7.207	10.169
GSM1476809	ca1hippocampus	1.219928	0.589472	48.320228734810584	4.679	5.973
GSM1476811	ca1hippocampus	1.31271	0.411813	31.371209177960097	5.356	6.951
GSM1476812	ca1hippocampus	1.189052	0.658072	55.34425744206308	6.002	8.174
GSM1476813	ca1hippocampus	2.134932	0.636748	29.825212231583954	7.127	9.879
GSM1476815	ca1hippocampus	0.998111	0.623579	62.475917007226656	6.019	8.214
GSM1476816	ca1hippocampus	1.333689	0.531186	39.82832579409443	6.701	9.214
GSM1476817	ca1hippocampus	1.017054	0.51707	50.839975065237454	4.908	6.256
GSM1476818	ca1hippocampus	1.431063	0.844295	58.9977520207007	6.385	8.551
GSM1476819	ca1hippocampus	0.886915	0.360578	40.65530518708106	4.191	5.307
GSM1476820	ca1hippocampus	1.78352	0.713381	39.99848613976855	5.175	6.847
GSM1476821	ca1hippocampus	2.932866	1.19002	40.57532802385107	8.301	11.895
GSM1476822	ca1hippocampus	2.442113	0.992645	40.64697251928965	6.178	8.329
GSM1476825	ca1hippocampus	1.785216	0.549089	30.757566591381664	5.649	7.415
GSM1476826	ca1hippocampus	1.796854	0.764751	42.560553055507015	6.19	8.196
GSM1476827	ca1hippocampus	1.079825	0.447325	41.42569397819091	4.623	5.966
GSM1476828	ca1hippocampus	2.200554	0.703628	31.975039012903117	5.867	7.718
GSM1476829	ca1hippocampus	3.097161	1.47859	47.740172370761485	6.409	8.782
GSM1476830	ca1hippocampus	3.058745	0.985579	32.221679152724406	7.663	10.373
GSM1476831	ca1hippocampus	1.423499	0.731289	51.37263882868902	5.767	7.599
GSM1476832	ca1hippocampus	1.454069	0.701576	48.24915461370815	5.983	7.926
GSM1476833	ca1hippocampus	2.942595	1.262102	42.89078177594946	6.954	9.436
GSM1476835	ca1hippocampus	1.40908	0.605822	42.99415221279132	4.728	5.979
GSM1476836	ca1hippocampus	1.716363	0.915845	53.35963313121991	5.898	7.859
GSM1476837	ca1hippocampus	3.748276	0.944733	25.204467333782247	7.542	10.197
GSM1476838	ca1hippocampus	2.150559	0.717671	33.37136995543949	6.082	8.036
GSM1476839	ca1hippocampus	2.76379	1.105932	40.01505179481798	6.602	8.893
GSM1476840	ca1hippocampus	1.712412	0.788576	46.05059997243654	5.395	7.04
GSM1476841	ca1hippocampus	1.794417	0.956381	53.29758913340656	6.121	8.26
GSM1476842	ca1hippocampus	1.698558	0.82347	48.480534665286676	4.858	6.271
GSM1476843	ca1hippocampus	2.632197	1.343056	51.02414446942991	7.12	9.706
GSM1476844	ca1hippocampus	2.559107	1.255326	49.053283039747846	6.444	8.72
GSM1476845	ca1hippocampus	3.27802	0.877583	26.771740257838573	7.817	10.741
GSM1476846	ca1hippocampus	2.249774	0.831597	36.96357945286949	6.529	8.601
GSM1476847	ca1hippocampus	2.089992	0.843758	40.37135070373475	5.976	8.005
GSM1476848	ca1hippocampus	2.436699	0.964782	39.593811135474674	6.223	8.152
GSM1476849	ca1hippocampus	3.906623	1.416688	36.2637500470355	8.803	12.621
GSM1476850	ca1hippocampus	1.215686	0.353708	29.095342053786915	3.693	4.498
GSM1476851	ca1hippocampus	1.817953	0.493809	27.162913452658017	5.899	7.771
GSM1476852	ca1hippocampus	2.107479	0.921894	43.743923426995	6.207	8.266
GSM1476853	ca1hippocampus	4.003824	1.838588	45.92079971547201	8.678	12.768
GSM1476854	ca1hippocampus	3.799186	1.446612	38.076893313462406	7.324	10.061
GSM1476855	ca1hippocampus	5.014673	2.723875	54.318098109288485	8.852	12.603
GSM1476857	ca1hippocampus	2.334375	1.052223	45.07514859437751	6.485	8.724
GSM1476858	ca1hippocampus	3.161636	1.045142	33.056999604002485	7.165	9.741
GSM1476859	ca1hippocampus	2.781317	0.977271	35.13698726179001	6.441	8.491
GSM1476860	ca1hippocampus	3.532628	1.133746	32.09355754412862	8.219	11.511
GSM1476861	ca1hippocampus	1.903775	0.771999	40.55095796509566	5.319	7.023
GSM1476862	ca1hippocampus	2.25097	0.939499	41.737517603522036	6.889	9.429
GSM1476863	ca1hippocampus	3.400057	1.337789	39.34607566873144	7.02	9.6
GSM1476864	ca1hippocampus	2.839307	1.136693	40.03417030986787	6.592	8.819
GSM1476865	ca1hippocampus	4.976089	1.55561	31.261699700306806	9.524	14.045
GSM1476866	ca1hippocampus	2.811875	0.927953	33.00121804845521	6.994	9.419
GSM1476867	ca1hippocampus	1.228578	0.495467	40.32849359177846	4.139	5.095
GSM1476868	ca1hippocampus	2.927647	0.851766	29.09387641337907	7.925	10.843
GSM1476869	ca1hippocampus	4.534282	2.083706	45.9544862891192	9.042	12.926
GSM1476870	ca1hippocampus	2.856331	1.027941	35.98816103595836	7.064	9.711
GSM1476871	ca1hippocampus	3.64312	2.051523	56.31225433145216	7.492	10.172
GSM1476872	ca1hippocampus	2.135665	0.868651	40.673560694209996	5.32	6.846
GSM1476873	ca1hippocampus	3.236639	1.44512	44.648785360369196	7.33	9.998
GSM1476874	ca1hippocampus	2.498952	1.096354	43.87255137353579	7.068	9.579
GSM1476875	ca1hippocampus	2.454908	1.105466	45.030852480011475	6.419	8.648
GSM1476876	ca1hippocampus	2.200477	1.132857	51.48233769314563	6.725	9.237
GSM1476877	ca1hippocampus	2.377693	1.056476	44.432817861683574	6.631	8.888
GSM1476878	ca1hippocampus	2.725773	0.766129	28.106852624925118	7.283	9.976
GSM1476879	ca1hippocampus	2.818795	0.884578	31.381423622505363	6.965	9.372
GSM1476880	ca1hippocampus	2.66913	1.197869	44.8786308647387	10.719	16.006
GSM1476881	ca1hippocampus	0.956522	0.246994	25.82209295761101	7.657	10.405
GSM1476882	ca1hippocampus	3.593409	1.31736	36.66045251180704	7.752	10.554
GSM1476883	ca1hippocampus	2.658371	1.091437	41.05660948001615	6.485	8.694
GSM1476884	ca1hippocampus	3.834861	1.661285	43.32060536222825	7.508	10.193
GSM1476885	ca1hippocampus	1.297654	0.438052	33.75722650259622	7.328	9.805
GSM1476886	ca1hippocampus	1.52819	0.61541	40.27051610074664	7.424	10.088
GSM1476887	ca1hippocampus	3.774306	1.821782	48.26799946798166	8.772	12.66
GSM1476888	ca1hippocampus	3.838084	1.602001	41.73960236409626	9.322	13.475
GSM1476889	ca1hippocampus	2.044866	0.709238	34.68383747394695	6.421	8.281
GSM1476890	ca1hippocampus	1.807192	0.888409	49.15963550082117	6.865	9.34
GSM1476891	ca1hippocampus	1.589241	0.683816	43.02783529999541	6.555	8.925
GSM1476892	ca1hippocampus	2.315432	1.012691	43.73658997543439	8.359	12.003
GSM1476893	ca1hippocampus	3.026461	1.267228	41.871611760402665	8.675	12.594
GSM1476894	ca1hippocampus	1.815645	0.738718	40.68625750077796	5.85	7.706
GSM1476896	ca1hippocampus	1.310864	0.517106	39.44772302847587	6.441	8.691
GSM1476897	ca1hippocampus	3.602151	1.66605	46.25153137666911	8.961	13.155
GSM1476898	ca1hippocampus	2.797015	1.358551	48.571459216343136	8.347	12.033
GSM1476899	ca1hippocampus	3.137358	1.176669	37.50509186391862	8.53	12.203
GSM1476900	ca1hippocampus	4.36778	1.722233	39.430397135386855	9.856	14.972
GSM1476901	ca1hippocampus	2.103828	0.79974	38.01356384647414	7.374	10.127
GSM1476902	ca1hippocampus	3.140674	1.481953	47.18582699127639	9.496	14.482
GSM1476903	ca1hippocampus	1.9121	0.56031	29.303383714240887	6.649	9.005
GSM1476904	ca1hippocampus	2.844177	1.168866	41.09680937578779	8.927	12.734
GSM1476905	ca1hippocampus	2.76138	1.358107	49.18218427018375	9.923	15.304
GSM1476906	ca1hippocampus	1.312856	0.527931	40.21240714899426	5.865	7.843
GSM1476907	ca1hippocampus	1.966441	0.820911	41.746027467897584	7.469	10.282
GSM1476908	ca1hippocampus	2.198022	1.005464	45.74403713884575	6.967	9.577
GSM1476909	ca1hippocampus	0.926804	0.393163	42.42137496169632	5.045	6.618
GSM1476910	ca1hippocampus	1.603263	0.569186	35.50172367228583	5.844	7.615
GSM1476911	ca1hippocampus	2.540484	0.984525	38.7534422574596	8.03	11.222
GSM1476912	ca1hippocampus	2.595271	0.982602	37.86124840141935	8.141	11.663
GSM1476913	ca1hippocampus	1.573606	0.463089	29.428522768723553	6.299	8.533
GSM1476914	ca1hippocampus	1.298728	0.591612	45.553187426466515	5.393	7.049
GSM1476915	ca1hippocampus	1.194418	0.492827	41.26084837971297	4.868	6.144
GSM1476916	ca1hippocampus	1.911647	0.782624	40.9397760151325	8.826	12.793
GSM1476917	ca1hippocampus	2.020089	0.91436	45.26335225824209	8.014	11.318
GSM1476918	ca1hippocampus	1.260251	0.677231	53.737787155098474	6.994	9.638
GSM1476919	ca1hippocampus	2.288077	0.842679	36.82913643203441	7.442	10.194
GSM1476920	ca1hippocampus	2.271025	0.777489	34.23515813344195	7.418	10.197
GSM1476921	ca1hippocampus	2.767085	1.335154	48.25128248680471	8.181	11.675
GSM1476922	ca1hippocampus	1.176871	0.500422	42.5213978422444	8.34	12.051
GSM1476923	ca1hippocampus	1.776781	0.703986	39.62142773926556	7.818	10.935
GSM1476924	ca1hippocampus	1.588918	0.644773	40.579375398856335	6.572	9.003
GSM1476926	sscortex	2.988676	1.183116	39.586626318811405	6.889	9.63
GSM1476927	sscortex	1.488207	0.430556	28.93119035187981	4.761	6.122
GSM1476928	sscortex	3.342736	1.437736	43.010755261558195	8.127	11.569
GSM1476929	sscortex	2.877451	0.91495	31.797239987753052	7.241	10.097
GSM1476930	sscortex	1.408292	0.411057	29.18833594169391	7.404	10.521
GSM1476931	sscortex	3.674748	1.47326	40.09145661144655	8.02	11.375
GSM1476932	sscortex	2.491622	0.958751	38.47899079394868	6.783	9.501
GSM1476933	sscortex	2.170225	0.795813	36.66960798995496	6.356	8.507
GSM1476934	sscortex	1.407175	0.268311	19.067351253397767	4.162	5.199
GSM1476935	sscortex	2.711098	1.188883	43.852453876621205	9.27	14.235
GSM1476936	sscortex	1.619853	0.601022	37.103490254979924	7.037	9.875
GSM1476937	sscortex	2.182328	0.86334	39.56050602842469	6.775	9.265
GSM1476938	sscortex	1.604329	0.445412	27.763133372269657	5.888	7.718
GSM1476939	sscortex	1.687604	0.508367	30.123595345827574	4.856	6.099
GSM1476941	sscortex	1.540069	0.471797	30.634796233155793	4.178	5.261
GSM1476942	sscortex	1.053993	0.394388	37.41846482851404	7.162	10.041
GSM1476943	sscortex	2.63552	1.035836	39.30290796503157	7.29	10.13
GSM1476944	sscortex	3.348846	1.404352	41.93540103068341	7.937	11.513
GSM1476945	sscortex	2.878722	1.331197	46.24263822626846	8.851	13.29
GSM1476946	sscortex	1.199157	0.479774	40.009273181076374	6.436	8.867
GSM1476947	sscortex	1.871538	0.698123	37.302101266445035	5.39	6.951
GSM1476948	sscortex	3.20799	1.344031	41.89635877917325	7.513	10.696
GSM1476949	sscortex	2.50379	0.93001	37.144089560226696	6.688	9.309
GSM1476950	sscortex	1.890401	0.602577	31.87561792445095	5.299	6.802
GSM1476951	sscortex	3.853497	1.823234	47.31375163909561	7.609	10.789
GSM1476952	sscortex	2.209547	0.949259	42.961702104549026	9.841	15.429
GSM1476953	sscortex	1.476325	0.227392	15.402570572197854	4.081	5.11
GSM1476954	sscortex	1.637464	0.450055	27.48487905688308	5.64	7.233
GSM1476955	sscortex	1.182841	0.389397	32.92048550904136	8.409	12.554
GSM1476956	sscortex	2.618379	1.168068	44.61034861645316	7.8	11.409
GSM1476957	sscortex	2.531188	0.995738	39.33876108767899	7.154	9.951
GSM1476958	sscortex	1.769393	0.459313	25.95878925710682	7.958	11.495
GSM1476959	sscortex	1.969501	0.594833	30.202218734593178	5.875	7.766
GSM1476960	sscortex	1.711308	0.421488	24.629581583210033	4.321	5.416
GSM1476961	sscortex	1.875191	0.606155	32.324973829332585	7.013	9.541
GSM1476963	sscortex	1.876652	0.702649	37.44162476580634	7.759	10.95
GSM1476964	sscortex	3.316231	1.527518	46.0618696345339	8.385	12.348
GSM1476965	sscortex	3.439206	1.252539	36.4194235529945	8.17	11.763
GSM1476966	sscortex	2.10064	0.791814	37.69394089420368	7.086	9.825
GSM1476967	sscortex	2.703293	1.057846	39.13175523333949	6.846	9.428
GSM1476968	sscortex	3.266155	1.329966	40.71962292052888	7.688	10.776
GSM1476969	sscortex	2.291411	0.706307	30.824107940478594	6.027	8.041
GSM1476970	sscortex	3.450191	1.446513	41.925591945489394	6.748	9.346
GSM1476971	sscortex	2.716093	1.11456	41.03541373583305	7.902	11.233
GSM1476972	sscortex	1.64435	0.52661	32.025420378873115	4.387	5.587
GSM1476973	sscortex	2.803393	1.16429	41.531458486198694	7.474	10.354
GSM1476974	sscortex	2.541772	1.049045	41.272191211485534	7.886	11.037
GSM1476975	sscortex	1.911984	0.62456	32.66554531837087	8.827	13.282
GSM1476976	sscortex	4.123921	1.6091	39.01869119219306	9.4	14.164
GSM1476977	sscortex	1.913268	0.557986	29.164027203716365	4.206	5.303
GSM1476978	sscortex	1.973056	0.736457	37.3257018553959	7.259	10.224
GSM1476979	sscortex	2.050509	0.674459	32.89227211389953	6.555	8.888
GSM1476980	sscortex	2.024527	0.659676	32.58420361891938	6.409	8.72
GSM1476981	sscortex	3.498114	1.477233	42.22941276356345	8.634	12.841
GSM1476982	sscortex	2.441934	0.804343	32.93876902487946	6.287	8.448
GSM1476983	sscortex	2.338956	1.094614	46.799255736319964	9.304	14.145
GSM1476984	sscortex	3.320903	1.322206	39.81465282183792	7.674	11.023
GSM1476985	sscortex	0.918543	0.218577	23.7960552744945	4.948	6.446
GSM1476986	sscortex	2.152964	0.77955	36.20822271064449	6.583	8.838
GSM1476987	sscortex	4.349607	1.822114	41.89146283790697	9.278	14.09
GSM1476988	sscortex	2.071338	0.784099	37.85471033698991	9.38	14.529
GSM1476989	sscortex	1.984062	0.716636	36.11963739036381	5.171	6.744
GSM1476990	sscortex	1.732551	0.606024	34.9787105834114	5.232	6.786
GSM1476991	sscortex	1.546791	0.540999	34.97557200681928	8.046	11.694
GSM1476992	sscortex	2.398683	0.727382	30.324223751116758	7.429	10.544
GSM1476993	sscortex	2.166807	0.452309	20.87444797806173	7.644	10.811
GSM1476994	sscortex	2.498761	1.081797	43.29333617740952	9.506	14.456
GSM1476995	sscortex	3.759974	1.394847	37.09725120439663	8.318	12.06
GSM1476996	sscortex	2.669183	0.556823	20.861177371502816	6.688	9.118
GSM1476998	sscortex	2.237114	0.488025	21.81493656559299	6.626	8.828
GSM1476999	sscortex	2.667146	1.020288	38.25392385718668	8.889	13.046
GSM1477000	sscortex	2.708583	0.916546	33.83857906514218	8.159	11.832
GSM1477001	sscortex	1.70199	0.684791	40.23472523340325	7.705	10.906
GSM1477002	sscortex	2.668847	0.86124	32.27011514710285	8.379	11.988
GSM1477003	sscortex	2.257419	0.973567	43.1274389025697	9.626	14.478
GSM1477004	sscortex	3.104939	1.083414	34.893245889854846	8.058	11.142
GSM1477005	sscortex	1.767315	0.645064	36.49966191652309	8.347	11.965
GSM1477006	sscortex	1.088319	0.256857	23.60126029224887	7.697	10.963
GSM1477007	sscortex	1.580438	0.55047	34.830217952238556	6.773	9.257
GSM1477008	sscortex	2.090578	0.650451	31.11345283457494	7.102	9.904
GSM1477009	sscortex	2.590567	0.986577	38.0834388765085	6.979	9.722
GSM1477010	sscortex	2.662733	0.968089	36.35696857326664	7.508	10.693
GSM1477011	sscortex	2.038923	0.654153	32.08326160428815	9.248	13.558
GSM1477012	sscortex	2.874165	1.010693	35.16475219759478	7.424	10.376
GSM1477013	sscortex	1.319299	0.409311	31.02488518523852	5.089	6.59
GSM1477014	sscortex	1.614809	0.276318	17.111497396905765	4.445	5.605
GSM1477015	sscortex	3.64867	1.400448	38.38242428062828	9.177	13.519
GSM1477016	sscortex	4.135834	1.278623	30.91572340669379	8.726	12.807
GSM1477017	sscortex	2.353829	0.974405	41.39659253072334	8.508	12.058
GSM1477018	sscortex	3.232631	1.23791	38.29419441934449	8.585	12.461
GSM1477019	sscortex	3.823893	1.516085	39.6476836564203	8.141	11.806
GSM1477020	sscortex	2.803573	0.883866	31.52641290239277	6.632	8.955
GSM1477021	sscortex	3.671365	1.141675	31.09674467125987	7.528	10.276
GSM1477022	sscortex	5.730087	2.083882	36.3673710364258	8.93	12.747
GSM1477023	sscortex	2.766318	0.966211	34.92769088730942	8.162	11.66
GSM1477024	sscortex	2.245989	0.781027	34.77430210032196	6.327	8.618
GSM1477025	sscortex	1.111984	0.230231	20.70452452553274	5.682	7.684
GSM1477026	sscortex	3.185929	1.209747	37.971561827021254	8.714	12.901
GSM1477027	sscortex	3.491465	1.19997	34.36866759368918	8.316	11.655
GSM1477028	sscortex	2.02123	0.765139	37.855117923244755	6.501	8.738
GSM1477029	sscortex	1.957291	0.684936	34.99408110495578	6.485	8.689
GSM1477030	sscortex	1.893409	0.666628	35.20781827909343	5.611	7.477
GSM1477031	sscortex	2.408841	0.657201	27.282871721296676	7.254	10.145
GSM1477032	sscortex	2.440206	0.996813	40.8495430303835	7.495	10.657
GSM1477033	sscortex	2.997942	1.03137	34.40260018372603	6.867	9.356
GSM1477034	sscortex	0.830199	0.200809	24.188056116666	5.13	6.756
GSM1477035	sscortex	2.213836	0.757368	34.210664204575224	6.343	8.568
GSM1477036	ca1hippocampus	0.955819	0.257893	26.981363626376957	6.19	8.165
GSM1477037	ca1hippocampus	1.576365	0.56497	35.84004973467439	7.926	11.151
GSM1477038	ca1hippocampus	4.134477	1.700962	41.14092302363757	10.052	15.602
GSM1477040	ca1hippocampus	2.255174	0.920157	40.802040108656804	8.942	13.628
GSM1477041	ca1hippocampus	1.285442	0.513679	39.96127402092043	9.691	14.757
GSM1477042	ca1hippocampus	1.952187	0.830202	42.52676613459674	7.977	11.391
GSM1477043	ca1hippocampus	2.066142	0.866348	41.9307095059294	9.95	15.711
GSM1477044	ca1hippocampus	1.611164	0.607796	37.724030576651415	6.513	8.883
GSM1477045	ca1hippocampus	2.139457	0.702103	32.81687830136338	9.151	14.132
GSM1477046	ca1hippocampus	1.92193	0.657042	34.1865728720609	7.74	10.787
GSM1477047	ca1hippocampus	1.802171	0.684476	37.98063557786692	9.024	13.573
GSM1477048	ca1hippocampus	2.390516	0.986023	41.24728719657178	8.292	12.259
GSM1477049	ca1hippocampus	2.227561	0.943761	42.36745929741093	7.47	10.509
GSM1477050	ca1hippocampus	4.046659	1.52366	37.65229538738006	8.413	12.155
GSM1477051	ca1hippocampus	2.074194	0.84896	40.92963339012648	7.466	10.73
GSM1477052	ca1hippocampus	2.288258	1.180291	51.58032879159605	7.786	11.322
GSM1477053	ca1hippocampus	2.629652	1.241932	47.22799822942351	8.955	13.795
GSM1477054	ca1hippocampus	2.645618	1.177853	44.52090211058437	9.287	14.224
GSM1477055	ca1hippocampus	2.636657	1.395866	52.94075035167638	10.503	16.572
GSM1477056	ca1hippocampus	2.190153	0.804401	36.72807333551583	7.101	9.985
GSM1477057	ca1hippocampus	3.043072	1.092261	35.89336696601329	8.667	12.833
GSM1477058	ca1hippocampus	2.408966	1.074896	44.62063806629069	9.992	15.977
GSM1477059	ca1hippocampus	1.903285	0.821276	43.150447778446214	6.741	9.358
GSM1477060	ca1hippocampus	1.352087	0.636378	47.06635002037591	5.668	7.751
GSM1477061	ca1hippocampus	2.312863	1.017824	44.00710288503902	7.637	10.865
GSM1477062	ca1hippocampus	2.400072	0.996846	41.5340039798806	7.744	11.075
GSM1477063	ca1hippocampus	1.782252	0.532348	29.86940118456874	8.059	11.376
GSM1477064	ca1hippocampus	2.347037	0.82701	35.236342673762714	9.031	13.584
GSM1477065	ca1hippocampus	1.969702	1.014936	51.5273884069773	8.04	11.671
GSM1477066	ca1hippocampus	2.001663	0.731711	36.55515438912544	8.576	12.75
GSM1477068	ca1hippocampus	2.341721	1.03311	44.117552859627594	8.877	13.336
GSM1477069	ca1hippocampus	1.996039	0.959772	48.08383002536524	8.964	13.75
GSM1477070	ca1hippocampus	3.674814	1.421137	38.672351852365864	8.766	13.117
GSM1477071	ca1hippocampus	2.423538	1.104823	45.58719524925955	8.502	12.823
GSM1477072	ca1hippocampus	1.644138	0.590744	35.93031728480213	6.44	8.779
GSM1477073	ca1hippocampus	2.264307	0.884865	39.07884399067794	7.169	10.096
GSM1477074	ca1hippocampus	2.576328	1.275972	49.526768330740495	9.794	15.512
GSM1477075	ca1hippocampus	1.720273	0.75257	43.747126182879114	7.402	10.733
GSM1477076	ca1hippocampus	1.560871	0.692401	44.3599118697189	7.17	10.203
GSM1477077	ca1hippocampus	1.758962	0.480898	27.33987431223642	9.246	13.811
GSM1477078	ca1hippocampus	2.49045	0.900909	36.17454676865626	7.932	11.363
GSM1477079	ca1hippocampus	2.817437	0.973684	34.55921108440047	8.424	12.15
GSM1477080	ca1hippocampus	2.376973	1.16574	49.043047607187795	8.18	12.15
GSM1477081	ca1hippocampus	2.780983	1.235673	44.432957698770544	10.042	15.95
GSM1477082	ca1hippocampus	3.333086	1.144577	34.33985801746489	9.184	13.688
GSM1477083	ca1hippocampus	2.327289	1.180215	50.71200869337672	9.797	15.078
GSM1477084	ca1hippocampus	2.117398	0.672332	31.7527455868004	6.564	8.998
GSM1477085	ca1hippocampus	3.391592	0.941054	27.74667471794956	8.243	11.86
GSM1477086	ca1hippocampus	3.333396	1.546509	46.39439778532164	9.565	14.9
GSM1477087	ca1hippocampus	3.115588	1.216579	39.04813473411761	8.666	12.782
GSM1477088	ca1hippocampus	2.047632	0.540226	26.382963344976044	8.58	12.772
GSM1477089	ca1hippocampus	2.46051	1.195952	48.60585813510207	9.633	15.188
GSM1477090	ca1hippocampus	1.186787	0.332615	28.0265119183139	5.737	7.395
GSM1477091	ca1hippocampus	2.038193	0.741572	36.38379682395141	8.395	12.319
GSM1477092	ca1hippocampus	2.153031	1.057398	49.11206573430667	8.051	11.643
GSM1477093	ca1hippocampus	1.679297	0.540847	32.20675080107926	8.333	12.462
GSM1477094	ca1hippocampus	1.591052	0.612729	38.51093490344753	6.386	8.792
GSM1477095	ca1hippocampus	1.109464	0.227269	20.484576335960426	6.922	9.811
GSM1477096	ca1hippocampus	2.046457	0.556702	27.20321023114583	8.213	11.717
GSM1477097	ca1hippocampus	1.110796	0.370749	33.3768756819434	4.279	5.364
GSM1477098	ca1hippocampus	2.313852	0.821194	35.4903425111027	9.04	13.56
GSM1477099	ca1hippocampus	1.552533	0.701127	45.1601994933441	7.11	9.955
GSM1477100	ca1hippocampus	1.322918	0.289145	21.856607892552674	3.901	4.78
GSM1477101	ca1hippocampus	1.636568	0.674675	41.22499034565016	6.896	9.621
GSM1477102	ca1hippocampus	1.290437	0.35648	27.624750375260476	6.169	8.0
GSM1477103	ca1hippocampus	1.277345	0.42823	33.525006948005434	4.882	6.206
GSM1477104	ca1hippocampus	2.312156	0.699328	30.24571006454582	8.339	12.363
GSM1477105	ca1hippocampus	2.22683	0.877372	39.40004400874786	9.672	14.897
GSM1477107	ca1hippocampus	1.152115	0.395974	34.369312091240886	5.068	6.572
GSM1477108	ca1hippocampus	2.460557	0.758368	30.82098890617043	8.473	12.533
GSM1477109	ca1hippocampus	2.351241	1.015264	43.17992073122236	9.52	14.702
GSM1477110	ca1hippocampus	2.371204	0.956843	40.3526225495571	6.934	9.597
GSM1477111	ca1hippocampus	1.873032	0.780588	41.67510218725574	7.989	11.711
GSM1477112	ca1hippocampus	2.273478	0.738403	32.47900353555214	7.751	10.948
GSM1477113	ca1hippocampus	1.884057	0.796874	42.29564179852308	8.518	12.588
GSM1477114	sscortex	2.727265	1.035092	37.95348086819579	7.199	10.033
GSM1477115	sscortex	2.284197	1.046444	45.81233580115901	8.238	12.071
GSM1477117	sscortex	1.930781	0.861575	44.62313436894189	8.293	12.167
GSM1477118	sscortex	3.520969	1.324516	37.61793983417633	10.186	15.704
GSM1477119	sscortex	3.33177	1.172335	35.186552493119265	8.761	12.786
GSM1477120	sscortex	1.616678	0.577186	35.701976522226445	8.071	11.911
GSM1477121	sscortex	2.385317	0.632065	26.498155171828312	7.971	11.375
GSM1477122	sscortex	0.709014	0.238604	33.65293210007137	6.846	9.181
GSM1477124	sscortex	3.75607	1.477198	39.32828727899108	8.254	11.659
GSM1477126	sscortex	2.478113	0.707984	28.569480084241516	8.699	12.592
GSM1477129	sscortex	3.166843	1.13921	35.97304950071727	7.998	11.329
GSM1477130	sscortex	1.564158	0.294273	18.81350860974403	4.684	5.825
GSM1477131	sscortex	1.707869	0.686189	40.17808157417226	6.892	9.463
GSM1477134	sscortex	2.362717	0.509493	21.563860589313066	8.665	12.184
GSM1477135	sscortex	3.900924	1.382901	35.450600934547815	8.219	11.768
GSM1477137	sscortex	1.53517	0.574535	37.424845456854946	8.251	11.92
GSM1477138	sscortex	2.990792	0.90348	30.208720633196823	9.419	13.677
GSM1477140	sscortex	2.663332	1.054989	39.61162183310229	9.247	13.681
GSM1477141	sscortex	4.747748	1.839114	38.736554678133714	10.404	15.777
GSM1477142	sscortex	1.899996	0.439197	23.115680243537355	6.855	9.003
GSM1477143	sscortex	1.478796	0.458034	30.97344055569531	8.649	12.549
GSM1477144	sscortex	1.506569	0.626424	41.579509468202254	5.974	7.998
GSM1477146	sscortex	0.676761	0.26829	39.643241853475594	7.502	10.81
GSM1477147	sscortex	0.773852	0.328424	42.44015651571618	6.726	9.421
GSM1477148	sscortex	2.604066	0.985547	37.846467793059006	6.592	8.919
GSM1477149	sscortex	3.917355	1.73329	44.24643669006255	9.072	13.514
GSM1477150	sscortex	2.59048	0.825988	31.885519286001053	7.836	11.243
GSM1477151	sscortex	1.415364	0.450099	31.80093601363324	7.315	10.54
GSM1477153	sscortex	3.110137	1.018787	32.756981444868835	8.592	12.207
GSM1477154	sscortex	1.363883	0.505014	37.02766293003138	5.344	7.073
GSM1477155	sscortex	2.058722	0.501456	24.357635465108938	8.449	12.065
GSM1477156	sscortex	2.100963	0.866038	41.22100198813591	7.505	10.537
GSM1477157	sscortex	2.652475	0.952934	35.92621985127098	8.297	12.089
GSM1477158	sscortex	2.224347	0.955632	42.96236153801543	8.565	12.291
GSM1477159	sscortex	1.521117	0.521155	34.26133558431074	5.774	7.794
GSM1477161	sscortex	1.573033	0.426464	27.110937914207778	6.014	7.848
GSM1477164	sscortex	1.179897	0.492386	41.73126976337765	6.561	9.007
GSM1477166	sscortex	0.455865	0.182	39.92410033672249	4.465	5.765
GSM1477168	sscortex	1.332583	0.373114	27.99930660979466	6.011	7.928
GSM1477169	sscortex	2.302116	1.078141	46.832609651294725	7.953	11.444
GSM1477170	sscortex	2.144021	0.819998	38.24580076407834	7.678	10.581
GSM1477171	sscortex	1.763204	0.554757	31.463007116590024	7.702	10.895
GSM1477172	sscortex	2.22911	0.882274	39.579652865942016	7.464	10.495
GSM1477173	sscortex	2.829885	1.422471	50.26603554561404	8.84	12.939
GSM1477175	sscortex	1.970025	0.883298	44.83689293283081	6.909	9.449
GSM1477176	sscortex	1.233502	0.608082	49.297204220179616	6.622	9.184
GSM1477177	sscortex	2.30532	1.010631	43.839076570714695	7.185	9.888
GSM1477178	sscortex	2.189669	0.665667	30.40034818047842	7.04	9.507
GSM1477179	sscortex	2.132015	0.889413	41.717014186110326	7.464	10.551
